  2.8999958E-02  3.5972707E-02   10.02302      7.4134670E-02   10.01321    
  2.9099958E-02  3.5925973E-02   10.02309      7.4214555E-02   10.01325    
  2.9199958E-02  3.5879251E-02   10.02316      7.4294418E-02   10.01329    
  2.9299958E-02  3.5832539E-02   10.02324      7.4374259E-02   10.01334    
  2.9399958E-02  3.5785839E-02   10.02331      7.4454077E-02   10.01338    
  2.9499957E-02  3.5739150E-02   10.02338      7.4533872E-02   10.01342    
  2.9599957E-02  3.5692472E-02   10.02345      7.4613646E-02   10.01346    
  2.9699957E-02  3.5645805E-02   10.02353      7.4693397E-02   10.01350    
  2.9799957E-02  3.5599150E-02   10.02360      7.4773125E-02   10.01354    
  2.9899957E-02  3.5552505E-02   10.02367      7.4852832E-02   10.01358    
  2.9999956E-02  3.5505872E-02   10.02374      7.4932516E-02   10.01362    
  3.0099956E-02  3.5459250E-02   10.02381      7.5012177E-02   10.01366    
  3.0199956E-02  3.5412639E-02   10.02388      7.5091816E-02   10.01370    
  3.0299956E-02  3.5366040E-02   10.02396      7.5171433E-02   10.01375    
  3.0399956E-02  3.5319451E-02   10.02403      7.5251028E-02   10.01379    
  3.0499956E-02  3.5272874E-02   10.02410      7.5330600E-02   10.01383    
  3.0599955E-02  3.5226312E-02   10.02417      7.5410150E-02   10.01387    
  3.0699955E-02  3.5179760E-02   10.02424      7.5489677E-02   10.01391    
  3.0799955E-02  3.5133220E-02   10.02431      7.5569183E-02   10.01395    
  3.0899955E-02  3.5086691E-02   10.02439      7.5648665E-02   10.01399    
  3.0999955E-02  3.5040174E-02   10.02446      7.5728126E-02   10.01403    
  3.1099955E-02  3.4993667E-02   10.02453      7.5807564E-02   10.01407    
  3.1199954E-02  3.4947172E-02   10.02460      7.5886980E-02   10.01411    
  3.1299956E-02  3.4900688E-02   10.02467      7.5966373E-02   10.01416    
  3.1399958E-02  3.4854215E-02   10.02474      7.6045744E-02   10.01420    
  3.1499960E-02  3.4807753E-02   10.02481      7.6125093E-02   10.01424    
  3.1599961E-02  3.4761302E-02   10.02489      7.6204419E-02   10.01428    
  3.1699963E-02  3.4714863E-02   10.02496      7.6283723E-02   10.01432    
  3.1799965E-02  3.4668434E-02   10.02503      7.6363005E-02   10.01436    
  3.1899966E-02  3.4622017E-02   10.02510      7.6442264E-02   10.01440    
  3.1999968E-02  3.4575611E-02   10.02517      7.6521501E-02   10.01444    
  3.2099970E-02  3.4529217E-02   10.02524      7.6600716E-02   10.01448    
  3.2199971E-02  3.4482833E-02   10.02531      7.6679908E-02   10.01452    
  3.2299973E-02  3.4436461E-02   10.02538      7.6759078E-02   10.01456    
  3.2399975E-02  3.4390099E-02   10.02545      7.6838225E-02   10.01460    
  3.2499976E-02  3.4343749E-02   10.02553      7.6917350E-02   10.01464    
  3.2599978E-02  3.4297410E-02   10.02560      7.6996453E-02   10.01468    
  3.2699980E-02  3.4251083E-02   10.02567      7.7075534E-02   10.01472    
  3.2799982E-02  3.4204766E-02   10.02574      7.7154592E-02   10.01476    
  3.2899983E-02  3.4158461E-02   10.02581      7.7233627E-02   10.01480    
  3.2999985E-02  3.4112167E-02   10.02588      7.7312641E-02   10.01484    
  3.3099987E-02  3.4065884E-02   10.02595      7.7391632E-02   10.01488    
  3.3199988E-02  3.4019612E-02   10.02602      7.7470601E-02   10.01492    
  3.3299990E-02  3.3973351E-02   10.02609      7.7549547E-02   10.01496    
  3.3399992E-02  3.3927102E-02   10.02616      7.7628471E-02   10.01500    
  3.3499993E-02  3.3880863E-02   10.02623      7.7707373E-02   10.01504    
  3.3599995E-02  3.3834636E-02   10.02630      7.7786252E-02   10.01508    
  3.3699997E-02  3.3788420E-02   10.02637      7.7865109E-02   10.01512    
  3.3799998E-02  3.3742215E-02   10.02644      7.7943943E-02   10.01516    
  3.3900000E-02  3.3696022E-02   10.02651      7.8022756E-02   10.01520    
  3.4000002E-02  3.3649839E-02   10.02658      7.8101546E-02   10.01524    
  3.4100004E-02  3.3603668E-02   10.02665      7.8180313E-02   10.01528    
  3.4200005E-02  3.3557508E-02   10.02672      7.8259058E-02   10.01532    
  3.4300007E-02  3.3511359E-02   10.02679      7.8337781E-02   10.01536    
